project	sample_date	read_date	media	incubation_temperature	id	dilution_factor	plaque_count	sample_vol_uL	PFU_per_mL	Famp_stock_generation_date	MS2_stock_generation_date	culturing_notes
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-75-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-75-M-T0	1.00E+05	23	300	7.67E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-75-M-T0	1.00E+04	174	300	5.80E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-75-M-T0	1.00E+03	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-75-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-75-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-R-M-T0	1.00E+05	30	300	1.00E+07
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-R-M-T0	1.00E+04	241	300	8.03E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-R-M-T0	1.00E+03	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-R-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-R-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-R-M-T0	1.00E+05	29	300	9.67E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-R-M-T0	1.00E+04	209	300	6.97E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-R-M-T0	1.00E+03	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-R-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-R-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	NA	C-TSA-F-U-T0	1.00E+00	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	NA	C-TSA-R-U-T0	1.00E+02	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	NA	C-TSA-R-U-T0	1.00E+01	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	NA	C-TSA-R-U-T0	1.00E+00	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	NA	-TSA-N-U-T0	1.00E+00	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	NA	-TSA-M-	1.00E+09	210	300	7.00E+11
grazing	4/26/23	04/27/2023	TSA	NA	-TSA-M-	1.00E+08	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	NA	-TSA-M-	1.00E+07	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	NA	-TSA-N-U-	1.00E+00	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	NA	-TSA-F-	1.00E+00	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-F-M-T1	1.00E+04	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-F-M-T1	1.00E+03	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-F-M-T1	1.00E+02	2	300	6.67E+02
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-F-M-T1	1.00E+01	183	300	6.10E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-F-M-T1	1.00E+00	312	300	1.04E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-F-M-T1	1.00E+04	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-F-M-T1	1.00E+03	2	300	6.67E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-F-M-T1	1.00E+02	3	300	1.00E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-F-M-T1	1.00E+01	208	300	6.93E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-F-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-25-M-T1	1.00E+04	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-25-M-T1	1.00E+03	1	300	3.33E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-25-M-T1	1.00E+02	41	300	1.37E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-25-M-T1	1.00E+01	330	300	1.10E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-25-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-25-M-T1	1.00E+04	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-25-M-T1	1.00E+03	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-25-M-T1	1.00E+02	7	300	2.33E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-25-M-T1	1.00E+01	116	300	3.87E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-25-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-50-M-T1	1.00E+04	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-50-M-T1	1.00E+03	1	300	3.33E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-50-M-T1	1.00E+02	16	300	5.33E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-50-M-T1	1.00E+01	313	300	1.04E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-50-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-50-M-T1	1.00E+04	2	300	6.67E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-50-M-T1	1.00E+03	18	300	6.00E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-50-M-T1	1.00E+02	65	300	2.17E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-50-M-T1	1.00E+01	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-50-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-75-M-T1	1.00E+04	0	300	0.00E+00
